Text,Language,target
"മാണിക്യ ജാം ഒരു വലിയ കടിയെടുത്തു ഇത് വളരെ ചൂടാണ്, എനിക്ക് ഇത് നന്നായി കഴിക്കാൻ കഴിയില്ല, ഇത് സ്വർണ്ണം കൊണ്ട് നിർമ്മിച്ച റൊട്ടിയും ഏറ്റവും മികച്ചതുമാണ്, പക്ഷേ നിങ്ങൾക്ക് ഇത് കഴിക്കാൻ കഴിയുന്നില്ലെങ്കിൽ ഞാൻ നിങ്ങൾക്ക് സിൽവർ ബ്രെഡ് സിൽവർ നൽകണം നിങ്ങൾ കഴിക്കുന്നു.",Malayalam,0
நீங்கள் மிகவும் கோபமாக இருப்பது நான் மிகவும் கோபமாக இருந்ததைப் போல நான் வெளியேறினேன் என்று சொல்வது .இது மிகவும் கோபமாக இருக்கிறது.,Tamil,0
"Maar ik kan me niets angstaanjagenders voorstellen"".",Dutch,0
"Eso sería maravilloso, ¿no?",Spanish,0
jag vet.,Sweedish,0
делать предложения.,Russian,0
ليس لدي رأي في الموضوع.,Arabic,0
"nee, toch bedankt, en een andere zin die ik soms in mijn e-mail gebruik als ik niet om een ​​persoon heb gevraagd.",Dutch,0
"Similarly, investigators sometimes report the false positive rate (FPR) as well as the false negative rate (FNR).",English,0
"नहीं, आपने एक अद्भुत काम किया है। यदि आप किसी की वास्तव में अच्छी तरह से काम नहीं कर रहे हैं, तो आप रॉक करते हैं, और आप चाहते हैं कि वे कड़ी मेहनत करें आप कह सकते हैं कि आपको एक अतिरिक्त मील जाना चाहिए जिसका मतलब है कि कड़ी मेहनत की तरह आपको एक अतिरिक्त मील जाना चाहिए। एक ही रास्ता कहने का एक ही तरीका है कि आप अपने खेल को आगे बढ़ा सकते हैं जैसे कि कड़ी मेहनत करना आपके खेल को बेहतर बनाना। अगर किसी का रोना है और वह नहीं चाहता है। यह कहता है कि आप अपने आप को एक साथ खींचते हैं जैसे कि शाब्दिक रूप से खुद को खींचते हैं और अपने आप को एक साथ खींचते हैं काम करना बंद करो रोना अपने आप को एक साथ खींचें। हे ने अपने आप को एक और वाक्यांश के साथ शांत किया। मुझे तुमसे प्यार है क्योंकि मैंने कभी-कभी लोगों को अपनी यात्रा का वर्णन किया है या किसी ने उन्हें खरीदा है और वे वर्णन करते हैं कि यह कितना अच्छा है। और वे जैसे हैं मैं वैसा ही सामान खरीदना चाहता हूं और मैं उनसे कहता हूं कि आपने इसे बेच दिया, आपने मुझे बेच दिया, मैं यह नहीं खरीदूंगा, अगर आपने बातचीत में रुचि नहीं ली तो आपने मुझे बेच दिया। आप बैठे हैं जैसे आप कह सकते हैं कि मैं कम देखभाल नहीं कर सकता यह इतना उबाऊ है। मुझे कोई दिलचस्पी नहीं है। अगर आप किसी से कुछ पूछ रहे हैं तो मैं कम परवाह नहीं कर सकता हूं और यह आपके लिए एक बहुत आसान निर्णय है जैसे कि कोई कहता है कि आप मेरा 1 मिलियन डॉलर लेते हैं और आप कहते हैं कि यह एक बिना दिमाग वाला है। मैं इसे ले जाऊँगा। यह एक नो-ब्रेनर है इसका मतलब है कि यह आपके लिए एक बहुत ही आसान निर्णय है यदि आपने कुछ गलत किया है और आप इसे स्वीकार करते हैं तो आप कह सकते हैं कि मैंने लोगों को डरा दिया है। मुझे पता है। मुझे माफ कर दो। मैं बँधा हुआ। यह मेरी गलती है। मैं खराब हो गया मैं इसे खराब कर दिया अगर आप चाहते हैं कि कोई मेरे बजाय काम करे तो आप कह सकते हैं। क्या आप मुझे कवर कर सकते हैं जैसे कि आप मेरे बजाय काम कर सकते हैं ' मैं अपने दोस्त को देख रहा हूँ क्या आप मुझे कवर कर सकते हैं यह छोड़ने का समय है और दोस्तों मैं बेहतर जा रहा हूं जिसका मतलब है कि मुझे पहले से ही जाना चाहिए। यह आपको पता है यह वास्तव में 1 9 बजे है। अभी से ही। मैं बेहतर अलविदा कहने के लिए एक और रास्ता जा रहा हूँ। मैं कह सकता हूं कि देखभाल करें, जिसका अर्थ है अपना ख्याल रखना। मैं तुम्हे बाद में देख लूंगा। ख्याल रखना। मुझे नहीं पता कि यह वीडियो देखने के बाद आप किस दिन हैं, लेकिन अगर यह उदाहरण के सप्ताहांत के लिए शुक्रवार है। आप कह सकते हैं कि शुक्र है कि शुक्र है या लगता है कि आकाश ने शनिवार की सप्ताहांत की खोज को कहा है। मैं बहुत खुश था, यह अंग्रेजी में 50 वाक्यांशों के लोग थे मुझे बताएं कि क्या यह इस वीडियो को पसंद करने और नीचे टिप्पणी करने से मददगार था यदि आप किसी भी अधिक शांत वाक्यांशों को जानते हैं। यह बहुत अच्छा होगा कि कहीं पर एक लाल बटन है। नमस्ते और आपका स्वागत है। इस वीडियो में मैं आपको 100 सामान्य और बहुत उपयोगी वाक्य दूंगा जिन्हें आप बातचीत में उपयोग कर सकते हैं। जब आप मेरे बाद यह कहते हुए एक वाक्य अभ्यास सुनते हैं। मेरे उच्चारण को मेरे द्वारा उपयोग किए जाने वाले स्वर के स्वर सहित कॉपी करने का प्रयास करें। ठीक है चलो शुरू करते हैं। मूल अभिवादन कैसा चल रहा है?",Hindi,0
